job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI01175,AI Specialist,41740.0,USD,EN,CT,Japan,L,Japan,0,"PyTorch, Data Visualization, Scala, Docker, TensorFlow",Master,0,Healthcare,2024-05-25,2024-07-13,1403,8.5,DeepTech Ventures
AI01176,Machine Learning Researcher,219210.0,USD,EX,CT,United States,M,United States,100,"Java, R, TensorFlow, Mathematics",Master,11,Energy,2024-02-12,2024-03-04,2489,7.4,Machine Intelligence Group
AI01177,Computer Vision Engineer,61301.0,USD,EN,PT,Israel,L,Australia,50,"Java, Python, TensorFlow, NLP",Associate,1,Consulting,2025-04-07,2025-05-05,850,8.0,AI Innovations
AI01178,Principal Data Scientsit,75430.0,EUR,EN,FT,Netherlands,L,Netherlands,100,"Mathematics, Statistics, Docker",Associate,0,Technology,2024-03-07,2024-04-28,1525,5.9,Cognitive Computing
AI01179,NLP Engineer,113607.0,USD,SE,PT,China,L,China,0,"Spark, Azure, Deep Learning, Hadoop",Associate,8,Education,2024-03-13,2024-04-03,500,9.1,Future Systems
AI01180,AI Research Scientist,190164.0,EUR,EX,FT,France,S,France,50,"Azure, Python, Deep Learning, R, Git",PhD,18,Technology,2025-01-12,2025-03-13,2319,6.2,DeepTech Ventures
AI01181,AI Specialist,120239.0,EUR,SE,FL,Germany,M,Germany,100,"Computer Vision, Spark, Statistics, Mathematics",PhD,9,Government,2024-09-10,2024-10-17,2238,6.2,TechCorp Inc
AI01182,ai architect,42732.0,USD,EN,FL,Ireland,L,Ireland,0,"AWS, Python, Azure, Statistics",Master,0,Energy,2024-04-26,2024-06-10,1351,9.6,TechCorp Inc
AI01183,Head of AI,125594.0,USD,SE,CT,Australia,M,Australia,50,"AWS, Scala, Azure, Deep Learning",PhD,6,Technology,2024-09-14,2024-10-17,1475,6.7,Cognitive Computing
AI01184,AI Software Engineer,,USD,MI,FL,Japan,L,Japan,50,"Statistics, Scala, Kubernetes, AWS, Git",Phd,4,Gaming,2024-08-30,2024-10-17,1767,8.3,Future Systems
AI01185,ai research scientist,,USD,MI,FT,Denmark,L,Sweden,100,"AWS, Mathematics, Azure, Deep Learning",Master,2,Education,2024-02-20,2024-03-07,1029,8.9,Cognitive Computing
AI01186,AI Consultant,96277.0,USD,MI,FT,Australia,L,Australia,0,"Hadoop, Docker, Linux, Kubernetes",Bachelor,3,Transportation,2024-10-22,2024-12-10,2253,5.9,Cognitive Computing
AI01187,data scientist,78867.0,USD,MI,CT,Sweden,S,Sweden,100,"Mathematics, PyTorch, NLP, Python, Kubernetes",Master,4,Automotive,2024-06-17,2024-07-06,1465,8.0,Autonomous Tech
AI01188,Autonomous Systems Engineer,101503.0,USD,EX,CT,China,S,Netherlands,0,"Deep Learning, Scala, Java",Phd,15,Finance,2024-11-10,2025-01-07,1095,8.5,Quantum Computing Inc
AI01189,Data Analyst,94388.0,EUR,SE,PT,France,S,France,50,,Bachelor,9,Transportation,2025-04-07,2025-06-01,748,5.7,Cognitive Computing
AI01190,AI Specialist,45604.0,USD,EN,PT,Israel,S,India,100,"Kubernetes, SQL, Data Visualization",Associate,0,Automotive,2024-03-05,2024-05-12,1912,9.9,DeepTech Ventures
AI01191,MACHINE LEARNING ENGINEER,191148.0,EUR,EX,CT,Netherlands,S,Netherlands,0,"PyTorch, Kubernetes, Computer Vision",Bachelor,15,Energy,2024-03-28,2024-04-22,2185,6.5,TechCorp Inc
AI01192,AI SPECIALIST,134769.0,USD,EX,FL,Israel,M,Ireland,0,"Azure, AWS, Data Visualization, Computer Vision, Python",Phd,16,Education,2025-03-26,2025-04-20,1550,7.6,Future Systems
AI01193,Autonomous Systems Engineer,123313.0,USD,SE,FT,Sweden,M,Sweden,100,"Linux, PyTorch, Mathematics, SQL, Statistics",Associate,5,Automotive,2024-07-16,2024-09-25,1893,5.6,TechCorp Inc
AI01194,AI Architect,122274.0,USD,MI,PT,Switzerland,L,Switzerland,50,"Docker, SQL, NLP, PyTorch, Kubernetes",Master,2,Manufacturing,2024-12-24,2025-02-24,1908,9.4,Smart Analytics
AI01195,AI Architect,78303.0,USD,SE,FT,Austria,M,Austria,0,"Hadoop, Scala, Azure, Computer Vision, Python",Bachelor,6,Telecommunications,2024-10-20,2024-12-07,1889,6.6,TechCorp Inc
AI01196,data scientist,307439.0,EUR,EX,FT,Netherlands,L,Netherlands,100,"Java, NLP, Hadoop, PyTorch",Bachelor,16,Real Estate,2024-04-02,2024-04-24,552,6.3,Digital Transformation LLC
AI01197,AI Architect,120739.0,USD,SE,FT,Canada,L,Canada,0,"Python, Linux, Spark, SQL, Statistics",PhD,9,Transportation,2024-08-09,2024-09-15,2286,5.4,Machine Intelligence Group
AI01198,AI Software Engineer,143215.0,USD,MI,FT,Switzerland,L,Israel,0,"PyTorch, Azure, Scala, Data Visualization",Bachelor,2,Consulting,2024-03-23,2024-05-02,2142,9.2,Future Systems
AI01199,Principal Data Scientist,57365.0,EUR,EN,PT,Netherlands,M,Netherlands,50,"Hadoop, Spark, MLOps, Statistics",Bachelor,0,Media,2024-11-07,2024-11-29,2449,6.2,AI Innovations
AI01200,AI RESEARCH SCIENTIST,134864.0,USD,MI,FL,Norway,M,Norway,100,"Data Visualization, GCP, PyTorch, Kubernetes, Docker",Associate,3,Real Estate,2025-01-09,2025-03-05,1757,6.5,Machine Intelligence Group
AI01201,ai specialist,117815.0,EUR,SE,CT,France,S,France,0,"Azure, Scala, Statistics",,6,Manufacturing,2024-07-12,2024-08-16,1377,7.3,Cloud AI Solutions
AI01202,deep learning engineer,114706.0,USD,SE,FT,Canada,L,Netherlands,100,"Data Visualization, Spark, Kubernetes, NLP",PhD,8,Automotive,2025-04-15,2025-06-10,1232,9.1,Cognitive Computing
AI01203,data scientist,153686.0,USD,EX,FT,Australia,S,Australia,50,"Hadoop, PyTorch, Java",Associate,15,Telecommunications,2024-12-25,2025-01-14,1959,6.2,Advanced Robotics
AI01204,head of ai,42268.0,USD,EN,CT,China,M,China,0,"SQL, Kubernetes, Mathematics",Bachelor,0,Consulting,2024-07-20,2024-08-16,591,8.5,TechCorp Inc
AI01205,ai consultant,,EUR,MI,CT,Netherlands,L,Netherlands,100,"Docker, Python, Deep Learning",PhD,4,Healthcare,2024-07-08,2024-09-17,1892,5.0,AI Innovations
AI01206,Head of AI,87169.0,USD,SE,CT,Finland,M,Finland,100,"Git, Python, MLOps, Scala",Master,7,Real Estate,2024-06-10,2024-07-07,1643,7.6,Neural Networks Co
AI01207,nlp engineer,72092.0,USD,EN,FT,Singapore,L,Singapore,0,"Python, Spark, Docker",Master,0,Healthcare,2025-01-27,2025-04-05,2074,5.9,Cognitive Computing
AI01208,ai research scientist,91405.0,USD,EN,CT,Denmark,S,Denmark,50,"Java, Python, MLOps, Spark",Bachelor,1,Finance,2024-06-14,2024-07-03,2487,9.6,Algorithmic Solutions
AI01209,Computer Vision Engineer,49096.0,USD,EN,FL,South Korea,L,South Korea,100,"GCP, Azure, Python",Bachelor,1,Retail,2025-04-15,2025-06-13,1758,5.8,Quantum Computing Inc
AI01210,AI Consultant,122643.0,EUR,SE,CT,Netherlands,S,Netherlands,100,"PyTorch, Linux, Java, Data Visualization, GCP",Bachelor,9,Education,2024-04-23,2024-06-06,948,9.3,TechCorp Inc
AI01211,Research Scientsit,90597.0,EUR,MI,PT,Germany,L,Finland,50,"SQL, AWS, Deep Learning, Git",Bachelor,3,Government,2024-08-28,2024-10-29,2250,8.1,Smart Analytics
AI01212,AI Software Engineer,,USD,SE,CT,India,M,India,100,"Computer Vision, Java, GCP, Spark",Bachelor,9,Telecommunications,2024-04-19,2024-06-15,876,7.3,Autonomous Tech
AI01213,HEAD OF AI,84293.0,GBP,MI,FT,United Kingdom,S,United Kingdom,50,"R, SQL, Linux",Associate,4,Government,2025-03-10,2025-04-06,1360,9.9,TechCorp Inc
AI01214,Data Scientist,72002.0,USD,SE,PT,Finland,M,Finland,50,"NLP, Spark, Git",Bachelor,7,Technology,2024-03-08,2024-05-16,1581,7.8,DataVision Ltd
AI01215,Research Scientist,84939.0,USD,EN,PT,Switzerland,S,United States,50,"TensorFlow, Java, Tableau",Phd,1,Telecommunications,2025-04-11,2025-04-27,963,5.3,AI Innovations
AI01216,Data Analyst,54500.0,USD,EN,CT,Ireland,M,France,50,"Scala, Python, MLOps, AWS, Docker",Master,1,Automotive,2024-11-16,2024-12-05,640,7.3,Cloud AI Solutions
AI01217,NLP Enginner,94764.0,USD,SE,FT,Japan,S,Japan,50,"Linux, Computer Vision, Azure, Hadoop",Master,8,Energy,2025-04-22,2025-06-14,682,7.2,Neural Networks Co
AI01218,Robotics Engineer,71396.0,EUR,EN,FT,Netherlands,M,Norway,0,"Docker, Python, Mathematics",Bachelor,1,Gaming,2024-07-14,2024-08-14,755,9.4,Cloud AI Solutions
AI01219,DATA SCIENTIST,122766.0,USD,MI,FT,Norway,M,Norway,50,"Python, Scala, Kubernetes",Associate,2,Telecommunications,2024-04-16,2024-06-06,569,9.4,Autonomous Tech
AI01220,AI PRODUCT MANAGER,89986.0,USD,SE,CT,India,L,Finland,50,"Scala, R, SQL, Java, Computer Vision",Phd,8,Retail,2024-08-28,2024-09-25,625,9.3,Algorithmic Solutions
AI01221,Data Analyst,,USD,MI,FL,Sweden,L,Sweden,100,"PyTorch, Linux, GCP, TensorFlow",Phd,2,Energy,2024-04-24,2024-05-18,1946,5.6,DataVision Ltd
AI01222,Principal Data Scientsit,,USD,EX,PT,Denmark,S,Denmark,50,"AWS, Tableau, Scala, PyTorch, Computer Vision",Phd,18,Energy,2024-05-26,2024-07-29,709,7.3,AI Innovations
AI01223,AI Architect,185576.0,USD,EX,CT,Australia,S,Australia,100,"Scala, Git, Python, Spark, SQL",Master,10,Education,2024-06-05,2024-07-19,1766,7.4,Advanced Robotics
AI01224,NLP Enginner,164931.0,USD,EX,CT,China,M,China,0,"Python, Scala, MLOps",Master,16,Real Estate,2024-05-15,2024-07-27,2492,7.1,Cognitive Computing
AI01225,AI Product Manager,,EUR,SE,PT,Germany,S,Germany,50,"Azure, TensorFlow, Git, GCP",Associate,6,Transportation,2024-04-28,2024-06-02,854,5.5,Autonomous Tech
AI01226,HEAD OF AI,302848.0,USD,EX,CT,Denmark,L,Denmark,50,"SQL, Data Visualization, PyTorch, Computer Vision",Master,17,Media,2024-09-12,2024-10-06,2334,9.6,Autonomous Tech
AI01227,ai architect,58841.0,USD,EN,PT,Israel,L,India,50,"Spark, PyTorch, Python, GCP",Master,1,Transportation,2024-09-05,2024-10-09,2170,7.0,Cloud AI Solutions
AI01228,DATA ENGINEER,251827.0,USD,EX,FT,Sweden,L,Japan,100,"Kubernetes, NLP, TensorFlow, Mathematics, Docker",Associate,11,Telecommunications,2025-04-16,2025-05-19,812,7.4,Quantum Computing Inc
AI01229,PRINCIPAL DATA SCIENTIST,124148.0,USD,SE,FL,Canada,L,Denmark,100,"Git, Deep Learning, Python, Hadoop, Mathematics",PhD,8,Education,2024-07-25,2024-09-15,1940,9.9,Cognitive Computing
AI01230,Machine Learning Researcher,65630.0,USD,MI,CT,Ireland,L,Ireland,0,"PyTorch, Docker, Azure",Associate,2,Transportation,2024-03-20,2024-04-08,2126,5.3,Predictive Systems
AI01231,Data Engineer,63771.0,EUR,EN,CT,Germany,M,Ireland,100,,,1,Real Estate,2024-04-09,2024-05-08,2449,8.3,Predictive Systems
AI01232,AI Consultant,93814.0,USD,SE,PT,South Korea,M,South Korea,100,"PyTorch, Python, Mathematics, Deep Learning, Java",Bachelor,7,Technology,2024-08-11,2024-09-24,2274,9.7,AI Innovations
AI01233,AUTONOMOUS SYSTEMS ENGINEER,232297.0,EUR,EX,CT,Netherlands,M,Netherlands,50,"Docker, GCP, Tableau, Statistics",Bachelor,12,Real Estate,2024-06-18,2024-07-10,1641,6.0,Advanced Robotics
AI01234,ai consultant,60252.0,USD,MI,CT,Ireland,S,Ireland,100,"TensorFlow, Azure, Mathematics, Statistics, Computer Vision",,3,Real Estate,2025-02-15,2025-04-20,899,7.8,Predictive Systems
AI01235,AI Consultant,146156.0,USD,MI,FT,Denmark,L,Denmark,0,"Git, Python, Mathematics, Statistics, TensorFlow",Bachelor,3,Consulting,2024-07-30,2024-09-08,2302,5.2,Cloud AI Solutions
AI01236,ai research scientist,47185.0,USD,MI,PT,Austria,S,South Korea,50,"Mathematics, Scala, AWS, Deep Learning, SQL",Bachelor,4,Healthcare,2024-05-19,2024-06-14,1588,8.5,Predictive Systems
AI01237,Computer Vision Engineer,130564.0,USD,MI,FL,Switzerland,L,Switzerland,100,"Tableau, SQL, Kubernetes, Data Visualization",Bachelor,2,Media,2025-02-06,2025-03-21,2395,9.3,Smart Analytics
AI01238,AI PRODUCT MANAGER,304419.0,USD,EX,FT,Denmark,M,Denmark,0,"Scala, SQL, Statistics, Deep Learning",Bachelor,18,Healthcare,2024-06-12,2024-08-01,1463,8.6,DeepTech Ventures
AI01239,ai specialist,34317.0,USD,EN,FT,Ireland,S,Ireland,0,"Python, Kubernetes, Data Visualization, TensorFlow, Scala",Master,0,Consulting,2024-10-13,2024-11-26,2428,7.6,TechCorp Inc
AI01240,machine learning researcher,158302.0,USD,EX,FL,Japan,L,Japan,50,"Java, Python, GCP, MLOps, Azure",Master,14,Consulting,2024-06-30,2024-07-26,640,8.7,DeepTech Ventures
AI01241,Deep Learning Engineer,84414.0,USD,MI,CT,Finland,L,Switzerland,0,"Tableau, Python, MLOps, Spark, Mathematics",Bachelor,2,Energy,2024-01-07,2024-03-13,1395,7.7,DataVision Ltd
AI01242,autonomous systems engineer,90245.0,USD,SE,PT,Austria,S,Austria,50,"Spark, Scala, Azure, Deep Learning",Bachelor,9,Transportation,2024-04-14,2024-05-25,928,9.3,Machine Intelligence Group
AI01243,Data Scientist,83874.0,GBP,EN,FL,United Kingdom,M,Switzerland,50,"Data Visualization, Java, PyTorch",Associate,1,Transportation,2024-11-23,2025-01-04,2069,7.4,Advanced Robotics
AI01244,Principal Data Scientist,70443.0,USD,EN,FL,Norway,S,Norway,100,"Java, MLOps, R, Kubernetes",Phd,1,Automotive,2025-01-02,2025-02-18,954,7.4,Cognitive Computing
AI01245,Research Scientist,158616.0,USD,SE,FL,Denmark,S,Denmark,50,"Java, NLP, R, Statistics",Associate,7,Media,2025-02-26,2025-05-03,2048,7.4,Quantum Computing Inc
AI01246,PRINCIPAL DATA SCIENTIST,35937.0,USD,EN,CT,Japan,S,China,50,"Deep Learning, Hadoop, Python",Associate,1,Consulting,2024-12-01,2024-12-25,1911,5.5,Algorithmic Solutions
AI01247,AI SOFTWARE ENGINEER,270901.0,USD,EX,FL,Norway,M,Ireland,50,"Hadoop, AWS, Python, GCP",Master,11,Healthcare,2024-03-02,2024-04-03,1756,5.1,Digital Transformation LLC
AI01248,ROBOTICS ENGINEER,91654.0,USD,SE,FT,Japan,M,Japan,50,"TensorFlow, PyTorch, Git, Python",Master,5,Media,2024-06-11,2024-08-01,637,7.2,Neural Networks Co
AI01249,DATA ANALYST,64590.0,USD,MI,FT,Ireland,L,Ireland,0,"AWS, R, Mathematics, Azure, Deep Learning",Master,3,Energy,2024-11-21,2025-01-25,1060,8.6,Autonomous Tech
AI01250,AI Research Scientist,59969.0,USD,MI,PT,Ireland,M,Finland,50,"Java, Spark, Tableau, Kubernetes, GCP",Master,4,Manufacturing,2025-03-16,2025-04-15,2285,7.3,DeepTech Ventures
AI01251,Robotics Enginner,131769.0,USD,MI,CT,Switzerland,M,Switzerland,50,"Java, MLOps, Data Visualization",Master,2,Transportation,2025-01-26,2025-03-02,1495,6.6,Future Systems
AI01252,Data Engineer,51671.0,EUR,EN,FL,Germany,S,Germany,50,"Tableau, SQL, Python, Mathematics, Scala",Bachelor,1,Media,2025-01-12,2025-02-26,2485,5.1,Cognitive Computing
AI01253,Head of AI,65792.0,USD,EN,CT,Australia,L,Australia,0,"AWS, Docker, Git, Python",Bachelor,1,Technology,2024-08-27,2024-11-04,1206,9.4,Smart Analytics
AI01254,Machine Learning Engineer,109449.0,EUR,MI,FL,France,L,France,0,"Computer Vision, Spark, MLOps, Python",Master,3,Media,2025-01-07,2025-03-11,2439,9.1,Algorithmic Solutions
AI01255,DATA ANALYST,62143.0,USD,EN,CT,United States,M,United States,50,,Associate,1,Education,2024-09-10,2024-10-13,2349,5.7,Neural Networks Co
AI01256,research scientist,69399.0,USD,MI,CT,Japan,M,China,100,"Computer Vision, NLP, TensorFlow",Master,2,Real Estate,2024-05-15,2024-07-18,2181,5.3,DeepTech Ventures
AI01257,Research Scientist,40622.0,USD,EN,CT,China,S,Canada,50,"Kubernetes, Java, NLP, SQL",PhD,1,Telecommunications,2024-07-11,2024-08-28,1575,8.0,Cloud AI Solutions
AI01258,AI PRODUCT MANAGER,39958.0,USD,EN,FL,Israel,S,Israel,50,"SQL, R, Kubernetes, Linux",Master,0,Telecommunications,2024-06-06,2024-07-30,1864,8.2,AI Innovations
AI01259,Principal Data Scientsit,93165.0,GBP,EN,FL,United Kingdom,L,Switzerland,100,,PhD,1,Energy,2024-08-11,2024-09-05,2240,7.8,Advanced Robotics
AI01260,AI SOFTWARE ENGINEER,56412.0,EUR,EN,FT,Netherlands,S,Netherlands,50,,Bachelor,0,Energy,2024-12-21,2025-01-22,1894,7.1,Smart Analytics
AI01261,nlp engineer,50086.0,USD,EN,CT,China,S,China,50,"TensorFlow, Spark, Git, Python, GCP",Bachelor,0,Retail,2024-01-06,2024-02-01,1693,9.9,Smart Analytics
AI01262,DATA ENGINEER,105434.0,USD,MI,PT,Sweden,L,Sweden,100,"Git, Azure, Linux",Master,4,Transportation,2025-02-05,2025-03-04,573,8.1,Smart Analytics
AI01263,ai product manager,85175.0,EUR,MI,CT,Germany,M,Germany,0,"Scala, NLP, SQL, PyTorch",Bachelor,3,Automotive,2024-01-04,2024-02-03,1110,6.6,DataVision Ltd
AI01264,AI RESEARCH SCIENTIST,233643.0,USD,EX,FL,Denmark,M,Denmark,100,"Kubernetes, Tableau, Scala, Python, Linux",,14,Finance,2025-04-11,2025-05-18,2046,9.0,AI Innovations
AI01265,Principal Data Scientist,364635.0,USD,EX,FL,Switzerland,L,Switzerland,0,,Master,12,Gaming,2024-11-07,2025-01-19,1595,8.7,Digital Transformation LLC
AI01266,DATA ENGINEER,134019.0,USD,MI,FT,Norway,M,Norway,50,"Python, SQL, Tableau, MLOps",Associate,3,Automotive,2024-04-24,2024-06-30,1338,7.5,Digital Transformation LLC
AI01267,research scientist,83412.0,USD,MI,CT,Australia,S,Australia,50,"Python, TensorFlow, Data Visualization",Bachelor,4,Healthcare,2024-08-01,2024-10-12,1379,9.9,TechCorp Inc
AI01268,AI SPECIALIST,87234.0,USD,SE,PT,Israel,S,Israel,100,"R, Computer Vision, Hadoop, SQL",PhD,6,Retail,2024-09-03,2024-11-07,1873,9.0,Quantum Computing Inc
AI01269,AI Consultant,66172.0,USD,MI,FL,Ireland,L,Ireland,0,"Mathematics, NLP, Kubernetes",Master,2,Consulting,2025-03-29,2025-04-15,817,8.2,Smart Analytics
AI01270,Data Scientist,165018.0,USD,EX,FT,Israel,M,Israel,0,"AWS, Scala, Deep Learning, Spark, GCP",Bachelor,11,Retail,2024-12-21,2025-02-01,2118,9.6,Digital Transformation LLC
AI01271,Machine Learning Engineer,,USD,SE,FT,China,L,China,50,,Bachelor,7,Manufacturing,2024-01-18,2024-02-26,1608,9.4,Quantum Computing Inc
AI01272,Deep Learning Engineer,999999.0,USD,EX,FL,Switzerland,M,Austria,50,"Computer Vision, Scala, NLP",Master,13,Retail,2024-08-20,2024-09-10,2111,5.5,Cloud AI Solutions
AI01273,NLP ENGINEER,,EUR,MI,FL,France,M,France,100,"R, Python, Linux, MLOps, Azure",PhD,4,Transportation,2024-06-11,2024-07-01,1565,9.4,Cognitive Computing
AI01274,AI SOFTWARE ENGINEER,115552.0,EUR,SE,FL,France,L,Canada,50,"GCP, Data Visualization, Hadoop",Phd,9,Manufacturing,2024-12-24,2025-01-22,1294,6.2,DeepTech Ventures
AI01275,MACHINE LEARNING RESEARCHER,174143.0,USD,SE,FT,Switzerland,S,United States,100,"PyTorch, Computer Vision, SQL",Master,6,Retail,2024-08-09,2024-10-02,2303,8.5,Quantum Computing Inc
AI01276,DATA ENGINEER,107501.0,USD,SE,FT,Finland,L,Finland,0,"Deep Learning, Git, GCP",Bachelor,9,Manufacturing,2025-02-14,2025-04-18,1336,6.4,Future Systems
AI01277,ai product manager,88025.0,USD,MI,CT,India,L,India,100,"AWS, GCP, Data Visualization, Statistics, Python",Master,2,Finance,2025-04-13,2025-05-24,1279,8.9,Smart Analytics
AI01278,AI Consultant,176228.0,USD,SE,PT,Norway,S,Norway,0,"Spark, Scala, NLP",Associate,9,Telecommunications,2024-10-19,2024-12-04,1055,8.2,Neural Networks Co
AI01279,autonomous systems engineer,87042.0,USD,MI,PT,Sweden,S,Sweden,50,,Associate,4,Energy,2024-01-27,2024-03-12,1477,7.4,Quantum Computing Inc
AI01280,AI Software Engineer,,USD,MI,FT,China,S,China,50,"Python, TensorFlow, PyTorch",Bachelor,4,Transportation,2025-03-03,2025-04-27,1464,8.2,Advanced Robotics
AI01281,AI SPECIALIST,175743.0,USD,EX,FT,Ireland,L,Ireland,100,"SQL, Git, Statistics, PyTorch, AWS",Bachelor,16,Retail,2024-08-11,2024-08-26,2253,7.0,Cognitive Computing
AI01282,Machine Learning Engineer,142753.0,USD,MI,CT,United States,L,United Kingdom,100,"Hadoop, SQL, Linux, Computer Vision",Associate,2,Education,2024-09-23,2024-11-30,1589,10.0,Advanced Robotics
AI01283,Head of AI,,USD,EX,CT,Norway,L,United States,0,"Docker, Hadoop, Kubernetes, Mathematics, Git",Bachelor,19,Real Estate,2024-03-03,2024-04-18,750,6.9,Autonomous Tech
AI01284,Principal Data Scientist,156040.0,EUR,SE,CT,Netherlands,L,Netherlands,0,"Python, Hadoop, NLP, Mathematics, GCP",PhD,9,Finance,2024-08-24,2024-10-25,1539,5.1,Cloud AI Solutions
AI01285,AI Software Engineer,72702.0,USD,MI,FT,Finland,M,Finland,0,"Git, Computer Vision, Hadoop, MLOps, Python",Associate,2,Government,2024-10-21,2024-11-15,1501,10.0,Cloud AI Solutions
AI01286,AI ARCHITECT,130884.0,USD,SE,FT,Sweden,L,Sweden,50,"TensorFlow, Linux, NLP, Git",Master,6,Media,2024-12-24,2025-01-20,682,5.1,Predictive Systems
AI01287,AI Product Manager,72953.0,EUR,EN,FL,Netherlands,S,Netherlands,0,"GCP, TensorFlow, Computer Vision, Python",PhD,0,Government,2024-09-09,2024-11-12,754,7.1,Autonomous Tech
AI01288,DATA ENGINEER,93566.0,USD,EX,PT,India,S,India,0,"Git, Linux, GCP, Deep Learning",Bachelor,14,Transportation,2025-01-13,2025-03-15,1183,7.2,Machine Intelligence Group
AI01289,autonomous systems engineer,197981.0,USD,EX,FT,United States,M,United States,50,"Spark, Computer Vision, NLP",Associate,16,Finance,2024-12-03,2025-01-22,1729,8.4,Cognitive Computing
AI01290,NLP Engineer,64816.0,USD,EN,FT,Austria,L,Austria,100,"Python, Scala, Docker",Associate,1,Automotive,2024-02-27,2024-03-24,2143,6.1,Digital Transformation LLC
AI01291,Deep Learning Engineer,125867.0,EUR,MI,FL,Germany,L,Germany,50,"Mathematics, R, Git, SQL",PhD,2,Media,2024-03-26,2024-05-19,2156,7.7,TechCorp Inc
AI01292,data engineer,90189.0,USD,SE,CT,Ireland,S,Ireland,100,"Python, GCP, AWS, TensorFlow, PyTorch",PhD,9,Technology,2025-04-23,2025-05-31,1492,9.4,DeepTech Ventures
AI01293,Deep Learning Engineer,144194.0,USD,EX,FL,Israel,L,Israel,100,"Kubernetes, Linux, Mathematics",PhD,10,Finance,2025-02-05,2025-04-11,1871,5.7,Advanced Robotics
AI01294,principal data scientist,139002.0,USD,EX,CT,China,S,China,100,"Linux, TensorFlow, NLP",Master,11,Transportation,2024-08-31,2024-09-15,2489,8.1,Predictive Systems
AI01295,DATA ANALYST,75890.0,EUR,EN,FL,France,M,France,0,"Azure, Git, Mathematics, Python",Master,0,Real Estate,2024-04-25,2024-06-28,1094,9.3,TechCorp Inc
AI01296,AI Architect,92965.0,USD,MI,CT,Australia,S,Australia,100,"Spark, Computer Vision, SQL",Bachelor,4,Real Estate,2024-04-03,2024-05-23,695,6.7,Future Systems
AI01297,Data Engineer,49276.0,USD,EN,FL,Sweden,S,Sweden,100,"Azure, GCP, Docker",PhD,0,Technology,2024-06-04,2024-08-13,1187,7.0,Algorithmic Solutions
AI01298,data engineer,74684.0,USD,MI,CT,Australia,S,Australia,0,"AWS, Java, Spark, NLP",Associate,2,Finance,2024-05-26,2024-06-24,2141,7.1,Future Systems
AI01299,data analyst,,USD,SE,FL,United States,S,Australia,0,"Data Visualization, Hadoop, Kubernetes, Python, TensorFlow",Master,6,Transportation,2025-01-19,2025-03-06,1483,8.3,Cloud AI Solutions
AI01300,Robotics Engineer,237558.0,EUR,EX,PT,Netherlands,M,Netherlands,100,"SQL, Hadoop, Data Visualization, Deep Learning",Associate,13,Finance,2024-08-25,2024-09-24,1339,9.1,Predictive Systems
